_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
100500201,1005,2,100500201,1005_2_1,Rin (Birthday 2023),Rin is online,Rin is online,"stamp_00_00000_0006,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0077",123110103
100500301,1005,3,100500301,1005_3_1,Rin (Birthday 2023),Rin sent a sticker,Rin sent a sticker,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0029,stamp_00_00000_0038,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0066,stamp_00_00000_0084",1
100500401,1005,16,100500401,1005_16_1,Rin (New Year's 2024),Rin: Happy New Year!,Rin: Happy New Year!,"stamp_00_00000_0060,stamp_01_01005_0007",324010144
100500501,1005,17,100500501,1005_17_1,Rin Valentine 2024,Rin: The chocolate you gave me is so delicious!,Rin: The chocolate you gave me was really good!!,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0016,stamp_00_00000_0052,stamp_00_00000_0060",324021438
100500701,1005,7,100500701,1005_7_1,Rin (April 2023),Rin: The days are all nice and warm now!,Rin: The days are all nice and warm now!,"stamp_00_00000_0006,stamp_00_00000_0076",1
100500801,1005,8,100500801,1005_8_1,Rin (May 2023),Rin: G'morning!,Rin: G'morning!,stamp_00_00000_0006,1
100500901,1005,9,100500901,1005_9_1,Rin (June 2023),Rin is online,Rin is online,,323060203
100501001,1005,10,100501001,1005_10_1,Rin (July 2023),"Rin: Oh, noooo!","Rin: Oh, noooo!","stamp_00_00000_0010,stamp_00_00000_0060,stamp_00_00000_0061",323072303
100501101,1005,11,100501101,1005_11_1,Rin (Summer Vacation 2023),Rin is online,Rin is online,"stamp_00_00000_0005,stamp_00_00000_0007",323080803
100501201,1005,12,100501201,1005_12_1,Rin (September 2023),Rin: I read the paper!,Rin: I read the paper!,"stamp_00_00000_0005,stamp_00_00000_0088",323092805
100501301,1005,13,100501301,1005_13_1,Rin (Halloween 2023),Rin: Happy Halloween!,Rin: Happy Halloween!,"stamp_00_00000_0006,stamp_00_00000_0017,stamp_00_00000_0060",323103136
100501401,1005,14,100501401,1005_14_1,Rin (November 2023),Rin: I'm excited for our next BBQ!,Rin: I'm excited for our next BBQ!,,323112203
100501501,1005,15,100501501,1005_15_1,Rin (Christmas 2023),Rin: Merry Christmas!,Rin: Merry Christmas!,stamp_00_00000_0038,323122416
100501801,1005,18,100501801,1005_18_1,Rin (White Day 2024),"Rin: Valentine's was awesome, but White Day is awesome too!","Rin: Valentine's was awesome, but White Day is awesome too!","stamp_00_00000_0038,stamp_00_00000_0060,stamp_00_00000_0088",324031439
100600101,1006,1,100600101,1006_1_1,Maki (DM),Maki is online,Maki is online,"stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0059,stamp_00_00000_0091",1
100600102,1006,1,100600102,1006_1_2,Maki (DM),Maki is online,Maki is online,stamp_00_00000_0037,1
100600103,1006,1,100600103,1006_1_3,Maki (DM),Maki sent an image,Maki sent an image,"stamp_00_00000_0059,stamp_00_00000_0060",1
100600104,1006,1,100600104,1006_1_4,Maki (DM),Maki sent an image,Maki sent an image,"stamp_00_00000_0002,stamp_00_00000_0023,stamp_00_00000_0049,stamp_00_00000_0059,stamp_00_00000_0062,stamp_00_00000_0077,stamp_01_01006_0004",1
100600105,1006,1,100600105,1006_1_5,Maki (DM),Maki is online,Maki is online,"stamp_00_00000_0019,stamp_00_00000_0049,stamp_00_00000_0050",1
100600106,1006,1,100600106,1006_1_6,Maki (DM),Maki: Got a sec?,Maki: Got a sec?,"stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0084",1
100600107,1006,1,100600107,1006_1_7,Maki (DM),Maki: Our next live show's already set.,Maki: Our next live show's already set.,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0060,stamp_00_00000_0080",1
100600108,1006,1,100600108,1006_1_8,Maki (DM),Maki is online,Maki is online,"stamp_00_00000_0005,stamp_00_00000_0028,stamp_00_00000_0029,stamp_00_00000_0059",1
100600109,1006,1,100600109,1006_1_9,Maki (DM),Maki: Got a sec?,Maki: Got a sec?,"stamp_00_00000_0003,stamp_00_00000_0027,stamp_00_00000_0049,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0080,stamp_00_00000_0095",1
100600110,1006,1,100600110,1006_1_10,Maki (DM),"Maki: You're gonna come see our next performance, right?","Maki: You're gonna come see our next performance, right?",,1
100600111,1006,1,100600111,1006_1_11,Maki (DM),Maki is online,Maki is online,"stamp_00_00000_0004,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0025,stamp_00_00000_0028,stamp_00_00000_0080,stamp_00_00000_0084,stamp_00_00000_0093",1
100600112,1006,1,100600112,1006_1_12,Maki (DM),Maki is online,Maki is online,"stamp_00_00000_0061,stamp_00_00000_0083",1
100600113,1006,1,100600113,1006_1_13,Maki (DM),Maki is online,Maki is online,"stamp_00_00000_0004,stamp_00_00000_0008,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0049",1
100600114,1006,1,100600114,1006_1_14,Maki (DM),Maki is online,Maki is online,"stamp_00_00000_0079,stamp_00_00000_0085",1
100600115,1006,1,100600115,1006_1_15,Maki (DM),Maki is online,Maki is online,"stamp_00_00000_0007,stamp_00_00000_0027,stamp_00_00000_0028",1
100600301,1006,3,100600301,1006_3_1,Maki (Birthday 2023),Maki: Happy birthday.,Maki: Happy birthday.,"stamp_00_00000_0001,stamp_00_00000_0023",1
100600401,1006,16,100600401,1006_16_1,Maki (New Year's 2024),Maki: Happy New Year,Maki: Happy New Year,stamp_01_01005_0007,324010145
100600501,1006,17,100600501,1006_17_1,Maki Valentine 2024,Maki: Thanks for the Valentine's Day chocolates today!,Maki: Thanks for the Valentine's chocolates.,stamp_00_00000_0079,324021439
100600701,1006,7,100600701,1006_7_1,Maki (April 2023),Maki: I saw the prettiest row of cherry trees while I was out on a walk earlier.,Maki: I saw the prettiest row of cherry trees while I was out on a walk earlier.,,1
100600801,1006,8,100600801,1006_8_1,Maki (May 2023),Maki: Did you see the pics I sent earlier?,Maki: Did you see the pics I sent earlier?,"stamp_00_00000_0008,stamp_00_00000_0063,stamp_00_00000_0065",1
100600901,1006,9,100600901,1006_9_1,Maki (June 2023),Maki: So did you listen to the song I sent you earlier?,Maki: So did you listen to the song I sent you earlier?,stamp_00_00000_0079,323061803
100601001,1006,10,100601001,1006_10_1,Maki (July 2023),"Maki: Summer vacation is just around the corner, huh.","Maki: Summer vacation is just around the corner, huh.",stamp_00_00000_0007,323071204
100601101,1006,11,100601101,1006_11_1,Maki (Summer Vacation 2023),"Maki: Summer vacation is almost over, huh.","Maki: Summer vacation is almost over, huh.","stamp_00_00000_0016,stamp_00_00000_0078,stamp_01_01001_0003",323081604
100601201,1006,12,100601201,1006_12_1,Maki (September 2023),"Maki: Hey, got a minute? I want to ask you something about the rehearsal I had you watch today.","Maki: Hey, got a minute? I want to ask you something about the rehearsal I had you watch today.",stamp_00_00000_0094,323091903
100601301,1006,13,100601301,1006_13_1,Maki (Halloween 2023),Maki: Today is Halloween.,Maki: Today is Halloween.,stamp_00_00000_0011,323103137
100601401,1006,14,100601401,1006_14_1,Maki (November 2023),Maki: It's getting colder these days.,Maki: It's getting colder these days.,,323112103
100601501,1006,15,100601501,1006_15_1,Maki (Christmas 2023),Maki is online,Maki is online,"stamp_00_00000_0009,stamp_00_00000_0057",323122417
100601801,1006,18,100601801,1006_18_1,Maki (White Day 2024),Maki: Morning.,Maki: Morning.,,324031440
100700101,1007,1,100700101,1007_1_1,Nozomi (DM),Nozomi: Evening.,Nozomi: Evening.,"stamp_00_00000_0001,stamp_00_00000_0015,stamp_00_00000_0020,stamp_00_00000_0051,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0077,stamp_00_00000_0088,stamp_00_00000_0090,stamp_00_00000_0095",1
100700102,1007,1,100700102,1007_1_2,Nozomi (DM),Nozomi: Got a sec?,Nozomi: Got a sec?,"stamp_00_00000_0001,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0050,stamp_00_00000_0078,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0089,stamp_00_00000_0091",1
100700103,1007,1,100700103,1007_1_3,Nozomi (DM),Nozomi is online,Nozomi is online,"stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0078,stamp_00_00000_0088",1
100700104,1007,1,100700104,1007_1_4,Nozomi (DM),Nozomi: You busy right now?,Nozomi: You busy right now?,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0030,stamp_00_00000_0056,stamp_00_00000_0079,stamp_00_00000_0090",1
100700105,1007,1,100700105,1007_1_5,Nozomi (DM),Nozomi is online,Nozomi is online,"stamp_00_00000_0011,stamp_00_00000_0017,stamp_00_00000_0030,stamp_00_00000_0034,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0071,stamp_00_00000_0076,stamp_00_00000_0077,stamp_00_00000_0084,stamp_00_00000_0095,stamp_01_01007_0006",1
100700106,1007,1,100700106,1007_1_6,Nozomi (DM),Nozomi sent a sticker,Nozomi sent a sticker,"stamp_00_00000_0009,stamp_00_00000_0048,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0093",1
100700107,1007,1,100700107,1007_1_7,Nozomi (DM),Nozomi is online,Nozomi is online,"stamp_00_00000_0004,stamp_00_00000_0026,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0071,stamp_00_00000_0079,stamp_00_00000_0092",1
100700108,1007,1,100700108,1007_1_8,Nozomi (DM),Nozomi: I just got home! How 'bout you?,Nozomi: I just got home! How 'bout you?,"stamp_00_00000_0016,stamp_00_00000_0039,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0056,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0095",1
100700109,1007,1,100700109,1007_1_9,Nozomi (DM),Nozomi is online,Nozomi is online,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0037,stamp_00_00000_0039,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0076,stamp_00_00000_0088",1
100700110,1007,1,100700110,1007_1_10,Nozomi (DM),Nozomi sent a sticker,Nozomi sent a sticker,"stamp_00_00000_0050,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0088",1
100700111,1007,1,100700111,1007_1_11,Nozomi (DM),"Nozomi: Yo, got a sec?","Nozomi: Yo, got a sec?","stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0052,stamp_00_00000_0054,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0083,stamp_00_00000_0088",1
100700112,1007,1,100700112,1007_1_12,Nozomi (DM),Nozomi is online,Nozomi is online,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0076,stamp_00_00000_0078,stamp_00_00000_0090,stamp_00_00000_0092,stamp_00_00000_0093",1
100700113,1007,1,100700113,1007_1_13,Nozomi (DM),"Nozomi: Yo, got a sec?","Nozomi: Yo, got a sec?","stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0077,stamp_00_00000_0085,stamp_00_00000_0090,stamp_00_00000_0091",1
100700114,1007,1,100700114,1007_1_14,Nozomi (DM),Nozomi is online,Nozomi is online,"stamp_00_00000_0011,stamp_00_00000_0015,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0069,stamp_00_00000_0082,stamp_00_00000_0085,stamp_00_00000_0088,stamp_00_00000_0089",1
100700115,1007,1,100700115,1007_1_15,Nozomi (DM),Nozomi: Thanks a bunch for today.,Nozomi: Thanks a bunch for today.,"stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0039,stamp_00_00000_0053,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0091",1
100700201,1007,2,100700201,1007_2_1,Nozomi (Birthday 2023),Nozomi is online,Nozomi is online,"stamp_00_00000_0021,stamp_00_00000_0035,stamp_00_00000_0037,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0088",123060902
100700301,1007,3,100700301,1007_3_1,Nozomi (Birthday 2023),Nozomi: You awake?,Nozomi: You awake?,"stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0084",1
100700401,1007,16,100700401,1007_16_1,Nozomi (New Year's 2024),Nozomi: Happy New Year!,Nozomi: Happy New Year!,"stamp_00_00000_0038,stamp_00_00000_0088,stamp_00_00000_0095",324010146
100700501,1007,17,100700501,1007_17_1,Nozomi Valentine 2024,Rarity: I have a problem!,Nozomi: First question.,"stamp_00_00000_0020,stamp_00_00000_0056,stamp_00_00000_0094",324021440
100700701,1007,7,100700701,1007_7_1,Nozomi (April 2023),Nozomi sent an image,Nozomi sent an image,"stamp_00_00000_0057,stamp_00_00000_0060,stamp_01_01007_0006",1
100700801,1007,8,100700801,1007_8_1,Nozomi (May 2023),Nozomi: 'Morninnng.,Nozomi: 'Morninnng.,stamp_00_00000_0088,1
100700901,1007,9,100700901,1007_9_1,Nozomi (June 2023),Nozomi is online,Nozomi is online,"stamp_00_00000_0008,stamp_00_00000_0011",323061403
100701001,1007,10,100701001,1007_10_1,Nozomi (July 2023),Nozomi: Hellooo.,Nozomi: Hellooo.,"stamp_00_00000_0020,stamp_00_00000_0038,stamp_00_00000_0079",323072603
100701101,1007,11,100701101,1007_11_1,Nozomi (Summer Vacation 2023),Nozomi: Good morning!,Nozomi: Good morning!,stamp_00_00000_0075,323081703
100701201,1007,12,100701201,1007_12_1,Nozomi (September 2023),Nozomi: What'cha been up to?,Nozomi: What'cha been up to?,"stamp_00_00000_0019,stamp_00_00000_0036,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0081",323092105
100701301,1007,13,100701301,1007_13_1,Nozomi (Halloween 2023),Nozomi: Happy Halloween!,Nozomi: Happy Halloween!,"stamp_00_00000_0056,stamp_00_00000_0079",323103138
100701401,1007,14,100701401,1007_14_1,Nozomi (November 2023),Nozomi is online,Nozomi is online,"stamp_00_00000_0016,stamp_00_00000_0095",323111803
100701501,1007,15,100701501,1007_15_1,Nozomi (Christmas 2023),Nozomi: Merry Christmas! How are you spending your Christmas Eve?,Nozomi: Merry Christmas! How are you spending your Christmas Eve?,stamp_00_00000_0020,323122418
100701801,1007,18,100701801,1007_18_1,Nozomi (White Day 2024),Nozomi: Hey!,Nozomi: Hey!,"stamp_00_00000_0016,stamp_00_00000_0020,stamp_00_00000_0057,stamp_00_00000_0088",324031441
100800101,1008,1,100800101,1008_1_1,Hanayo (DM),Hanayo is online,Hanayo is online,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0057,stamp_00_00000_0095",1
100800102,1008,1,100800102,1008_1_2,Hanayo (DM),Hanayo: Mind if I ask you a question?,Hanayo: Mind if I ask you a question?,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0062,stamp_00_00000_0094",1
100800103,1008,1,100800103,1008_1_3,Hanayo (DM),Hanayo is online,Hanayo is online,"stamp_00_00000_0005,stamp_00_00000_0010,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0080,stamp_00_00000_0088",1
100800104,1008,1,100800104,1008_1_4,Hanayo (DM),Hanayo sent a sticker,Hanayo sent a sticker,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0056,stamp_00_00000_0061,stamp_00_00000_0088,stamp_00_00000_0093",1
100800105,1008,1,100800105,1008_1_5,Hanayo (DM),Hanayo is online,Hanayo is online,"stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0088",1
100800106,1008,1,100800106,1008_1_6,Hanayo (DM),Hanayo: We just arranged our next live show!,Hanayo: We just arranged our next live show!,"stamp_00_00000_0005,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0092,stamp_00_00000_0094",1
100800107,1008,1,100800107,1008_1_7,Hanayo (DM),Hanayo is online,Hanayo is online,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0054,stamp_00_00000_0078,stamp_00_00000_0081,stamp_00_00000_0088",1
100800108,1008,1,100800108,1008_1_8,Hanayo (DM),Hanayo: Hello!,Hanayo: Hello!,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0037,stamp_00_00000_0053,stamp_00_00000_0054,stamp_00_00000_0055,stamp_00_00000_0080,stamp_00_00000_0083,stamp_00_00000_0084,stamp_00_00000_0087,stamp_00_00000_0092,stamp_01_01008_0009",1
100800109,1008,1,100800109,1008_1_9,Hanayo (DM),Hanayo is online,Hanayo is online,"stamp_00_00000_0005,stamp_00_00000_0017,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0062,stamp_00_00000_0077,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0094",1
100800110,1008,1,100800110,1008_1_10,Hanayo (DM),Hanayo: I'm sorry.,Hanayo: I'm sorry.,"stamp_00_00000_0001,stamp_00_00000_0003,stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0016,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0078,stamp_00_00000_0083",1
100800111,1008,1,100800111,1008_1_11,Hanayo (DM),Hanayo: Heeelp meee!,Hanayo: Heeelp meee!,"stamp_00_00000_0005,stamp_00_00000_0061,stamp_00_00000_0078,stamp_00_00000_0082,stamp_00_00000_0083,stamp_00_00000_0085",1
100800112,1008,1,100800112,1008_1_12,Hanayo (DM),Hanayo is online,Hanayo is online,"stamp_00_00000_0001,stamp_00_00000_0011,stamp_00_00000_0085",1
100800113,1008,1,100800113,1008_1_13,Hanayo (DM),Hanayo: Listen to this!!!,Hanayo: Listen to this!!!,"stamp_00_00000_0001,stamp_00_00000_0015,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0089,stamp_00_00000_0091",1
100800114,1008,1,100800114,1008_1_14,Hanayo (DM),Hanayo is online,Hanayo is online,"stamp_00_00000_0003,stamp_00_00000_0004,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0082,stamp_00_00000_0088,stamp_00_00000_0093",1
100800115,1008,1,100800115,1008_1_15,Hanayo (DM),Hanayo is online,Hanayo is online,"stamp_00_00000_0001,stamp_00_00000_0012,stamp_00_00000_0019,stamp_00_00000_0046,stamp_00_00000_0049,stamp_00_00000_0051,stamp_00_00000_0052,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0077,stamp_00_00000_0081,stamp_00_00000_0088",1
100800201,1008,2,100800201,1008_2_1,Hanayo Birthday 2024,Hanayo is online,Hanayo is online,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0084",124011702
100800301,1008,3,100800301,1008_3_1,Hanayo (Birthday 2023),Hanayo sent a sticker,Hanayo sent a sticker,"stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0084,stamp_00_00000_0090",1
100800401,1008,16,100800401,1008_16_1,Hanayo (New Year's 2024),Hanayo: Happy New Year!,Hanayo: Happy New Year!,"stamp_00_00000_0053,stamp_00_00000_0095,stamp_01_01005_0007",324010147
100800501,1008,17,100800501,1008_17_1,Hanayo Valentine 2024,Hanayo: Thanks for the Valentine's Day chocolates today!,Hanayo: Thanks for the Valentine's chocolates today!,stamp_00_00000_0009,324021441
100800701,1008,7,100800701,1008_7_1,Hanayo (April 2023),Hanayo: I've got big news to share!,Hanayo: I've got big news to share!,stamp_01_01001_0003,1
100800801,1008,8,100800801,1008_8_1,Hanayo (May 2023),Hanayo: That was amazing...,Hanayo: That was amazing...,stamp_00_00000_0079,1
100800901,1008,9,100800901,1008_9_1,Hanayo (June 2023),Hanayo is online,Hanayo is online,,323060703
100801001,1008,10,100801001,1008_10_1,Hanayo (July 2023),Hanayo: It's so darn hot...,Hanayo: It's so darn hot...,"stamp_00_00000_0056,stamp_00_00000_0086",323072902
100801101,1008,11,100801101,1008_11_1,Hanayo (Summer Vacation 2023),Hanayo: Hello.,Hanayo: Hello.,stamp_00_00000_0054,323080804
100801201,1008,12,100801201,1008_12_1,Hanayo (September 2023),"Hanayo: Hey, listen to this!","Hanayo: Hey, listen to this!",,323092903
100801301,1008,13,100801301,1008_13_1,Hanayo (Halloween 2023),Hanayo: Happy Halloween!,Hanayo: Happy Halloween!,"stamp_00_00000_0009,stamp_00_00000_0056",323103139
100801401,1008,14,100801401,1008_14_1,Hanayo (November 2023),Hanayo: It's autumn harvest time!,Hanayo: It's autumn harvest time!,stamp_00_00000_0025,323110803
100801501,1008,15,100801501,1008_15_1,Hanayo (Christmas 2023),Hanayo: Merry Christmas!,Hanayo: Merry Christmas!,,323122419
100801801,1008,18,100801801,1008_18_1,Hanayo (White Day 2024),Hanayo: Good morning!,Hanayo: Good morning!,"stamp_00_00000_0005,stamp_00_00000_0031,stamp_00_00000_0088",324031442
